,x,y,timestamp,gaze_point_validity, left_x,left_y,left_z,right_x,right_y,right_z,timestamp_gaze_origin,left_validity,right_validity,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_timestamp,head_validity
1703,1655.0,1035.0,19863261184.0,1.0,-14.434297561645508,71.07052612304688,568.874267578125,47.84839630126953,71.51077270507812,567.033203125,19863261184.0,1.0,1.0,8.940689086914062,83.38035583496092,716.056884765625,0.17015381157398224,0.19777740538120267,-0.09211371839046478,19647811584.0,1.0
1704,1655.0,1035.0,19863261184.0,1.0,-14.434297561645508,71.07052612304688,568.874267578125,47.84839630126953,71.51077270507812,567.033203125,19863261184.0,1.0,1.0,9.172355651855469,81.54620361328125,711.5280151367188,0.1712247133255005,0.1940283179283142,-0.09026194363832472,19647844352.0,1.0
1705,1643.0,1031.0,19863273472.0,1.0,-14.488853454589844,71.08042907714844,568.9295043945312,47.80758666992188,71.52574157714844,567.0914306640625,19863273472.0,1.0,1.0,9.172355651855469,81.54620361328125,711.5280151367188,0.1712247133255005,0.1940283179283142,-0.09026194363832472,19647844352.0,1.0
1706,1632.0,1028.0,19863283712.0,1.0,-14.543787956237791,71.07760620117188,568.9718017578125,47.762882232666016,71.53001403808594,567.135009765625,19863283712.0,1.0,1.0,9.172355651855469,81.54620361328125,711.5280151367188,0.1712247133255005,0.1940283179283142,-0.09026194363832472,19647844352.0,1.0
1707,1622.0,1025.0,19863296000.0,1.0,-14.599004745483398,71.06632995605469,569.00634765625,47.71279144287109,71.52723693847656,567.1728515625,19863296000.0,1.0,1.0,9.172355651855469,81.54620361328125,711.5280151367188,0.1712247133255005,0.1940283179283142,-0.09026194363832472,19647844352.0,1.0
1708,1622.0,1025.0,19863296000.0,1.0,-14.599004745483398,71.06632995605469,569.00634765625,47.71279144287109,71.52723693847656,567.1728515625,19863296000.0,1.0,1.0,9.254894256591795,80.41737365722656,708.6589965820312,0.17734985053539276,0.18629689514636996,-0.0889195129275322,19647879168.0,1.0
1709,1612.0,1021.0,19863306240.0,1.0,-14.65850830078125,71.048095703125,569.031982421875,47.661903381347656,71.51985168457031,567.2001342773438,19863306240.0,1.0,1.0,9.254894256591795,80.41737365722656,708.6589965820312,0.17734985053539276,0.18629689514636996,-0.0889195129275322,19647879168.0,1.0
1710,1604.0,1018.0,19863316480.0,1.0,-14.717790603637695,71.02651977539062,569.0459594726562,47.60825347900391,71.51075744628906,567.214599609375,19863316480.0,1.0,1.0,9.254894256591795,80.41737365722656,708.6589965820312,0.17734985053539276,0.18629689514636996,-0.0889195129275322,19647879168.0,1.0
1711,1597.0,1015.0,19863328768.0,1.0,-14.780408859252928,71.00856018066406,569.052001953125,47.55023956298828,71.50651550292969,567.2225952148438,19863328768.0,1.0,1.0,9.254894256591795,80.41737365722656,708.6589965820312,0.17734985053539276,0.18629689514636996,-0.0889195129275322,19647879168.0,1.0
1712,1597.0,1015.0,19863328768.0,1.0,-14.780408859252928,71.00856018066406,569.052001953125,47.55023956298828,71.50651550292969,567.2225952148438,19863328768.0,1.0,1.0,9.215614318847656,80.25386047363281,708.0543212890625,0.18196354806423187,0.18552763760089877,-0.08796170353889465,19647911936.0,1.0
1713,1591.0,1014.0,19863339008.0,1.0,-14.840436935424805,70.9989013671875,569.0513305664064,47.494606018066406,71.50973510742188,567.22314453125,19863339008.0,1.0,1.0,9.215614318847656,80.25386047363281,708.0543212890625,0.18196354806423187,0.18552763760089877,-0.08796170353889465,19647911936.0,1.0
1714,1585.0,1013.0,19863351296.0,1.0,-14.896784782409668,70.99897766113281,569.0485229492188,47.440254211425774,71.52401733398438,567.2213134765625,19863351296.0,1.0,1.0,9.215614318847656,80.25386047363281,708.0543212890625,0.18196354806423187,0.18552763760089877,-0.08796170353889465,19647911936.0,1.0
1715,1580.0,1013.0,19863361536.0,1.0,-14.946650505065916,71.00956726074219,569.0513305664064,47.387989044189446,71.54823303222656,567.224853515625,19863361536.0,1.0,1.0,9.215614318847656,80.25386047363281,708.0543212890625,0.18196354806423187,0.18552763760089877,-0.08796170353889465,19647911936.0,1.0
1716,1580.0,1013.0,19863361536.0,1.0,-14.946650505065916,71.00956726074219,569.0513305664064,47.387989044189446,71.54823303222656,567.224853515625,19863361536.0,1.0,1.0,9.088592529296877,80.58613586425781,708.6947631835938,0.18779106438159943,0.188470721244812,-0.08776021748781203,19647944704.0,1.0
1717,1575.0,1012.0,19863373824.0,1.0,-14.992986679077148,71.02171325683594,569.048095703125,47.34312438964844,71.57247924804688,567.2236328125,19863373824.0,1.0,1.0,9.088592529296877,80.58613586425781,708.6947631835938,0.18779106438159943,0.188470721244812,-0.08776021748781203,19647944704.0,1.0
1718,1569.0,1011.0,19863384064.0,1.0,-15.033096313476562,71.03398132324219,569.0390014648438,47.30574798583984,71.59695434570312,567.2153930664064,19863384064.0,1.0,1.0,9.088592529296877,80.58613586425781,708.6947631835938,0.18779106438159943,0.188470721244812,-0.08776021748781203,19647944704.0,1.0
1719,1566.0,1009.0,19863394304.0,1.0,-15.068265914916992,71.04154968261719,569.0138549804688,47.26922225952149,71.61752319335938,567.189208984375,19863394304.0,1.0,1.0,9.088592529296877,80.58613586425781,708.6947631835938,0.18779106438159943,0.188470721244812,-0.08776021748781203,19647944704.0,1.0
1720,1566.0,1009.0,19863394304.0,1.0,-15.068265914916992,71.04154968261719,569.0138549804688,47.26922225952149,71.61752319335938,567.189208984375,19863394304.0,1.0,1.0,8.706611633300781,81.70646667480467,710.9983520507812,0.19838203489780423,0.17633603513240814,-0.08786184340715408,19647977472.0,1.0
1721,1564.0,1006.0,19863406592.0,1.0,-15.097976684570312,71.04666137695312,568.9761962890625,47.23776626586913,71.63554382324219,567.152587890625,19863406592.0,1.0,1.0,8.706611633300781,81.70646667480467,710.9983520507812,0.19838203489780423,0.17633603513240814,-0.08786184340715408,19647977472.0,1.0
1722,1564.0,1001.0,19863416832.0,1.0,-15.12287712097168,71.04977416992188,568.926025390625,47.205612182617195,71.65162658691406,567.1018676757812,19863416832.0,1.0,1.0,8.706611633300781,81.70646667480467,710.9983520507812,0.19838203489780423,0.17633603513240814,-0.08786184340715408,19647977472.0,1.0
1723,1563.0,995.0,19863429120.0,1.0,-15.147958755493164,71.05262756347656,568.8714599609375,47.17000961303711,71.66859436035156,567.0443115234375,19863429120.0,1.0,1.0,8.706611633300781,81.70646667480467,710.9983520507812,0.19838203489780423,0.17633603513240814,-0.08786184340715408,19647977472.0,1.0
1724,1563.0,995.0,19863429120.0,1.0,-15.147958755493164,71.05262756347656,568.8714599609375,47.17000961303711,71.66859436035156,567.0443115234375,19863429120.0,1.0,1.0,8.822345733642578,80.87669372558594,709.1155395507812,0.19808869063854215,0.1857186257839203,-0.08784473687410353,19648012288.0,1.0
1725,1562.0,990.0,19863439360.0,1.0,-15.175718307495115,71.05499267578125,568.8218994140625,47.134033203125,71.68276977539062,566.9937744140625,19863439360.0,1.0,1.0,8.822345733642578,80.87669372558594,709.1155395507812,0.19808869063854215,0.1857186257839203,-0.08784473687410353,19648012288.0,1.0
1726,1561.0,985.0,19863451648.0,1.0,-15.20894432067871,71.05513000488281,568.7886352539064,47.097129821777344,71.69697570800781,566.9595336914064,19863451648.0,1.0,1.0,8.822345733642578,80.87669372558594,709.1155395507812,0.19808869063854215,0.1857186257839203,-0.08784473687410353,19648012288.0,1.0
1727,1561.0,981.0,19863461888.0,1.0,-15.249369621276855,71.05314636230469,568.7719116210938,47.056861877441406,71.7095947265625,566.9400024414064,19863461888.0,1.0,1.0,8.822345733642578,80.87669372558594,709.1155395507812,0.19808869063854215,0.1857186257839203,-0.08784473687410353,19648012288.0,1.0
1728,1561.0,981.0,19863461888.0,1.0,-15.249369621276855,71.05314636230469,568.7719116210938,47.056861877441406,71.7095947265625,566.9400024414064,19863461888.0,1.0,1.0,8.580657958984375,81.83096313476561,710.9984130859375,0.20146553218364716,0.17744919657707214,-0.08671811223030089,19648045056.0,1.0
1729,1560.0,976.0,19863472128.0,1.0,-15.293746948242188,71.04600524902344,568.7633056640625,47.019927978515625,71.71849060058594,566.9288940429688,19863472128.0,1.0,1.0,8.580657958984375,81.83096313476561,710.9984130859375,0.20146553218364716,0.17744919657707214,-0.08671811223030089,19648045056.0,1.0
1730,1559.0,973.0,19863484416.0,1.0,-15.336965560913084,71.03440856933594,568.753173828125,46.98406600952149,71.72213745117188,566.9149780273438,19863484416.0,1.0,1.0,8.580657958984375,81.83096313476561,710.9984130859375,0.20146553218364716,0.17744919657707214,-0.08671811223030089,19648045056.0,1.0
1731,1558.0,969.0,19863494656.0,1.0,-15.379247665405272,71.01692199707031,568.7418823242188,46.94567489624024,71.72334289550781,566.8983764648438,19863494656.0,1.0,1.0,8.580657958984375,81.83096313476561,710.9984130859375,0.20146553218364716,0.17744919657707214,-0.08671811223030089,19648045056.0,1.0
1732,1558.0,969.0,19863494656.0,1.0,-15.379247665405272,71.01692199707031,568.7418823242188,46.94567489624024,71.72334289550781,566.8983764648438,19863494656.0,1.0,1.0,8.480392456054686,82.06074523925781,711.525390625,0.2007075250148773,0.18040362000465396,-0.08567408472299574,19648077824.0,1.0
1733,1557.0,966.0,19863506944.0,1.0,-15.421630859375,71.00021362304688,568.7454223632812,46.909534454345696,71.72383117675781,566.8953857421875,19863506944.0,1.0,1.0,8.480392456054686,82.06074523925781,711.525390625,0.2007075250148773,0.18040362000465396,-0.08567408472299574,19648077824.0,1.0
1734,1557.0,964.0,19863517184.0,1.0,-15.460660934448242,70.98126220703125,568.7639770507812,46.87403106689453,71.72361755371094,566.9085693359375,19863517184.0,1.0,1.0,8.480392456054686,82.06074523925781,711.525390625,0.2007075250148773,0.18040362000465396,-0.08567408472299574,19648077824.0,1.0
1735,1557.0,962.0,19863529472.0,1.0,-15.49800682067871,70.96263122558594,568.8050537109375,46.8399543762207,71.72637939453125,566.9443969726562,19863529472.0,1.0,1.0,8.480392456054686,82.06074523925781,711.525390625,0.2007075250148773,0.18040362000465396,-0.08567408472299574,19648077824.0,1.0
1736,1557.0,962.0,19863529472.0,1.0,-15.49800682067871,70.96263122558594,568.8050537109375,46.8399543762207,71.72637939453125,566.9443969726562,19863529472.0,1.0,1.0,8.541698455810547,81.29908752441406,710.065185546875,0.19798119366168973,0.18704797327518463,-0.08536176383495331,19648112640.0,1.0
1737,1560.0,961.0,19863539712.0,1.0,-15.517544746398924,70.931884765625,568.853515625,46.82097244262695,71.72380065917969,566.98828125,19863539712.0,1.0,1.0,8.541698455810547,81.29908752441406,710.065185546875,0.19798119366168973,0.18704797327518463,-0.08536176383495331,19648112640.0,1.0
1738,1577.0,961.0,19863549952.0,1.0,-15.493507385253906,70.87680053710938,568.873291015625,46.837787628173835,71.69009399414062,566.997314453125,19863549952.0,1.0,1.0,8.541698455810547,81.29908752441406,710.065185546875,0.19798119366168973,0.18704797327518463,-0.08536176383495331,19648112640.0,1.0
1739,1623.0,963.0,19863562240.0,1.0,-15.408246040344238,70.82192993164062,568.9419555664064,46.911888122558594,71.65420532226562,567.0574340820312,19863562240.0,1.0,1.0,8.541698455810547,81.29908752441406,710.065185546875,0.19798119366168973,0.18704797327518463,-0.08536176383495331,19648112640.0,1.0
1740,1623.0,963.0,19863562240.0,1.0,-15.408246040344238,70.82192993164062,568.9419555664064,46.911888122558594,71.65420532226562,567.0574340820312,19863562240.0,1.0,1.0,8.357627868652342,82.02430725097656,711.7584228515625,0.20050881803035736,0.18046024441719052,-0.08336241543292998,19648145408.0,1.0
1741,1692.0,968.0,19863572480.0,1.0,-15.276182174682615,70.79667663574219,569.1275024414064,47.030139923095696,71.63729858398438,567.1973266601562,19863572480.0,1.0,1.0,8.357627868652342,82.02430725097656,711.7584228515625,0.20050881803035736,0.18046024441719052,-0.08336241543292998,19648145408.0,1.0
1742,1769.0,974.0,19863584768.0,1.0,-15.13240337371826,70.85484313964844,569.5577392578125,47.193408966064446,71.70924377441406,567.6102294921875,19863584768.0,1.0,1.0,8.357627868652342,82.02430725097656,711.7584228515625,0.20050881803035736,0.18046024441719052,-0.08336241543292998,19648145408.0,1.0
